caseid,SOCIETY_TRANS_W92,FREECOLL_W92,UNIMMIGCOMM_W92,ECON4_b_W54,F_PARTY_FINAL,FAMSURV2Wc_W50,F_AGECAT,BILLION_W92,ELECT_IMPT3_PRVFR_W92,F_INCOME,INEQ1_W54,GOVPRIORITYb_W54,POLINTOL2_a_W92,GOVPRIORITYd_W54,SATLIFEc_W50,PROG_RNEED_W92,F_RELIG,FAMSURV6_W50,GODMORALIMP_W92,FAMSURV2Mc_W50,WHADVANT_W92,REPRSNTREP_W92,USEXCEPT_W92,ELECT_CONF3_PRVFR_W92,ELECT_CONF3_PRVSUP_W92,F_SEX,GOVPRIORITYf_W54,REPRSNTDEM_W92,ECON1_W54,ECON4_a_W54,F_RACETHNMOD,GOVPRIORITYc_W54,F_EDUCCAT2,RACESURV52MOD_W92,F_IDEO,F_CREGION,CANDEXP_W92,FIN_SIT_W54,FAMSURV1_W50
201801154846.0,B,C,B,A,A,B,B,A,C,H,C,A,D,A,C,B,J,D,B,A,B,B,C,A,A,A,A,C,D,A,B,A,G,B,C,C,D,D,B
201801154866.0,D,C,B,C,C,A,C,C,D,G,C,B,C,B,B,A,J,D,A,B,A,C,B,B,D,A,A,A,C,C,E,B,D,C,A,C,C,C,B
201801154997.0,C,B,A,C,C,A,A,C,D,E,C,B,B,B,A,A,J,A,B,B,D,C,C,A,D,A,A,A,C,D,E,A,B,C,A,C,D,B,B
201801155235.0,D,D,A,D,A,B,C,C,D,B,C,B,D,B,B,B,J,B,B,B,B,A,B,C,B,A,A,C,B,B,B,A,G,B,C,C,C,C,B
201801155242.0,A,D,D,C,D,B,B,C,D,G,C,B,A,D,A,A,B,A,B,B,C,B,A,A,C,B,D,A,C,D,E,C,G,C,A,C,B,D,A
201801155340.0,A,B,A,D,C,B,B,C,D,H,C,A,C,B,B,B,J,A,B,B,A,C,B,B,D,A,B,B,B,A,C,B,B,C,A,C,B,D,B
201801155358.0,D,C,A,B,A,B,D,C,D,G,C,C,D,A,B,B,J,A,B,B,B,A,A,D,B,A,A,C,B,C,E,B,A,D,D,C,C,C,A
201801155368.0,B,D,D,D,D,B,D,C,D,B,A,A,B,D,D,C,J,A,B,B,C,C,B,B,D,B,B,A,A,A,E,D,B,D,D,C,A,C,A
201801155374.0,B,B,A,C,C,B,B,C,D,G,C,B,B,B,D,A,J,A,B,B,A,C,A,B,C,A,B,B,B,A,C,B,G,C,C,C,B,C,B
201801155519.0,B,D,B,D,C,B,C,C,D,H,A,B,B,C,D,A,J,B,C,B,D,C,B,B,D,B,A,B,B,B,D,B,B,C,A,A,B,D,C
201801155588.0,D,D,B,B,C,B,C,B,D,C,B,A,A,D,D,C,J,D,C,B,C,D,B,A,D,A,C,A,A,C,E,D,B,A,D,C,A,C,B
201801155599.0,C,A,A,A,A,B,D,A,C,C,C,B,D,B,D,A,A,C,D,B,A,A,C,C,C,A,A,C,B,B,E,A,B,B,E,C,D,C,A
201801155650.0,C,A,A,D,B,B,B,A,B,C,C,C,C,A,B,B,H,C,C,B,B,A,A,D,A,B,B,C,C,D,E,B,F,B,C,C,C,D,B
201801155746.0,A,D,D,B,B,B,C,A,D,H,C,A,A,D,B,C,H,D,D,B,C,C,A,A,D,B,C,A,B,A,E,D,F,A,A,C,B,D,B
201801155874.0,D,C,D,B,C,B,C,A,A,H,C,A,C,A,B,A,J,B,A,B,D,D,B,C,D,A,A,B,C,B,D,A,G,A,A,C,C,C,B
201801155899.0,B,D,B,D,C,B,B,C,D,F,A,B,B,C,B,A,J,B,B,B,D,C,B,B,C,B,B,B,B,B,E,C,D,D,A,C,B,D,B
201801155909.0,E,C,A,C,A,B,A,A,C,E,C,C,C,A,A,B,J,C,C,B,A,B,C,C,C,A,A,D,C,C,E,A,G,B,C,C,D,D,A
201801156072.0,E,B,A,D,A,C,B,A,C,G,C,C,B,A,A,B,L,A,C,B,A,A,C,C,C,B,A,C,D,A,E,A,F,B,B,C,C,D,C
201801156141.0,D,A,D,D,D,B,C,A,D,I,C,A,A,B,B,A,J,B,B,B,C,D,B,B,D,A,B,A,B,A,E,B,G,A,C,C,C,B,C
201801156169.0,D,A,A,A,A,B,B,C,C,E,C,B,D,B,C,A,J,D,A,B,D,C,B,D,D,A,C,A,B,A,D,A,G,B,A,C,D,A,B
201801156195.0,B,D,A,D,C,B,B,B,D,H,A,A,A,C,D,C,J,B,B,B,D,B,A,B,D,B,C,A,B,A,E,B,B,B,A,C,B,D,B
201801156220.0,D,D,B,D,B,A,D,C,D,B,A,A,B,C,D,C,J,B,B,A,C,C,A,A,D,B,B,A,A,D,E,B,F,D,A,C,A,C,A
201801156266.0,D,D,D,D,C,B,C,A,D,B,C,A,B,B,A,C,J,D,B,B,D,C,A,A,D,A,B,A,C,D,E,A,G,C,A,C,C,D,C
201801156349.0,C,A,A,A,B,B,A,A,C,B,B,C,C,B,B,A,A,A,C,C,A,A,C,C,B,B,C,B,C,D,D,B,A,C,B,C,C,C,C
201801156371.0,A,D,B,D,C,A,B,C,D,H,C,A,C,C,B,A,E,D,D,A,C,C,A,B,D,B,C,A,B,B,E,B,B,D,A,C,A,C,A
201801156397.0,E,C,C,D,B,B,B,C,C,B,C,B,C,B,A,B,H,C,C,B,B,A,C,C,B,B,A,C,A,A,C,B,F,B,B,C,B,D,B
201801156656.0,A,C,B,C,C,B,B,A,B,G,A,B,C,B,B,A,B,C,C,B,D,D,A,C,C,A,A,A,B,D,E,A,A,C,C,C,C,D,B
201801156839.0,E,A,B,D,B,B,D,A,D,C,A,A,B,C,B,B,J,A,C,B,B,B,A,D,B,B,B,C,B,C,E,B,B,C,C,C,C,C,C
201801156891.0,B,D,A,A,C,A,C,B,D,C,A,A,B,D,D,B,J,A,B,B,D,D,B,A,D,B,C,A,A,D,E,C,F,D,A,C,C,D,B
201801156893.0,E,A,C,A,B,C,D,A,D,F,C,C,D,A,D,B,H,A,C,C,B,A,C,C,C,A,A,C,D,C,E,A,F,B,E,C,B,C,A
201801156954.0,C,D,D,B,A,A,C,C,D,F,B,A,D,A,D,B,E,C,A,A,B,A,C,A,D,A,A,C,C,C,E,A,D,A,A,C,D,C,A
201801156957.0,D,D,B,C,C,A,C,C,D,C,A,A,D,B,A,A,J,D,A,A,C,D,B,A,B,A,C,A,C,B,E,C,A,C,A,C,D,A,C
201801157003.0,D,B,D,A,C,B,C,B,D,C,A,A,B,B,B,C,K,B,A,A,C,B,A,B,C,B,C,A,A,D,E,C,F,A,A,C,B,C,B
201801157445.0,C,C,A,D,A,C,B,A,B,H,C,C,D,A,A,B,H,A,C,B,B,A,C,B,C,A,A,B,B,B,B,A,F,B,B,C,C,D,B
201801157488.0,E,C,A,C,A,C,A,A,B,E,C,B,C,A,C,B,J,B,B,C,B,A,C,D,D,A,B,C,B,C,C,A,D,B,E,C,D,B,B
201801157606.0,C,D,A,A,A,A,B,A,D,H,C,C,B,A,D,C,K,B,C,B,D,B,A,D,C,B,C,C,B,D,E,B,F,C,C,C,C,C,B
201801157815.0,D,D,D,A,B,A,D,C,D,C,A,A,A,D,B,C,K,A,B,B,C,B,B,A,D,B,C,A,B,D,E,D,G,C,A,C,B,D,A
201801157839.0,D,D,B,A,C,B,B,B,D,H,C,A,C,C,D,A,J,B,A,B,D,C,B,B,D,B,B,A,B,A,E,B,B,D,A,C,C,C,B
201801157885.0,E,C,C,A,D,B,B,A,C,H,C,B,D,B,B,A,H,A,D,B,D,C,A,D,D,A,A,B,C,A,E,B,D,B,A,C,D,D,B
201801157934.0,D,B,D,D,C,B,C,B,D,H,A,A,D,C,D,A,J,D,B,B,C,D,B,D,D,B,B,A,B,D,E,C,B,D,D,C,B,C,B
201801158136.0,A,A,D,D,C,C,B,C,D,G,A,A,A,C,A,A,K,A,D,C,C,D,B,A,D,B,B,A,B,B,E,C,B,C,A,C,B,B,B
201801158278.0,D,D,D,C,C,A,D,B,D,E,A,A,C,D,B,A,K,D,A,B,C,C,A,B,D,B,B,A,B,B,E,B,E,D,D,C,C,C,A
201801158338.0,D,D,D,B,C,C,C,C,D,B,C,A,B,D,D,A,K,A,B,C,D,B,B,A,D,B,B,A,B,A,E,D,G,A,A,C,A,C,B
201801158375.0,E,C,B,D,A,B,B,A,D,G,C,C,D,A,C,C,B,A,C,B,D,A,A,C,C,B,B,C,C,C,E,A,F,C,E,C,C,A,B
201801158824.0,A,A,A,C,A,A,B,C,C,D,C,B,D,A,C,B,L,A,C,B,A,A,A,D,D,A,A,D,B,A,E,A,B,C,E,C,D,B,A
201801158874.0,B,B,B,B,C,B,A,B,D,G,A,B,D,B,B,A,J,B,D,B,A,C,A,B,C,A,B,B,C,D,E,C,B,D,A,C,D,D,B
201801158915.0,E,B,A,C,B,B,A,C,C,D,C,C,C,B,A,A,H,A,C,B,A,B,C,D,C,A,A,C,B,A,E,B,E,C,B,C,C,B,C
201801159040.0,D,B,D,B,C,A,D,B,D,A,C,A,B,B,A,B,J,D,B,A,D,D,B,A,B,A,B,A,B,B,E,B,D,A,A,C,C,D,C
201801159189.0,A,A,A,A,B,B,D,C,D,C,C,B,D,A,B,A,J,C,A,C,D,B,B,D,C,A,A,C,B,C,E,B,G,D,C,C,B,C,C
201801159236.0,E,C,A,C,B,C,A,A,C,G,C,A,D,A,B,B,B,A,B,C,A,A,C,D,D,B,A,D,B,B,E,A,A,C,C,C,D,C,B
201801159269.0,D,D,D,B,C,A,A,C,D,H,A,A,A,C,D,C,J,A,B,A,C,B,A,A,D,B,B,A,A,B,E,B,B,B,A,C,A,C,B
201801159294.0,A,C,A,D,B,A,B,C,B,D,C,B,C,B,A,B,J,B,B,A,A,C,A,B,C,A,A,C,C,B,C,B,G,B,A,C,D,B,B
201801159422.0,D,D,D,B,D,A,B,C,D,B,A,A,B,D,D,C,J,D,A,A,D,C,A,B,D,B,A,A,A,C,E,D,F,D,A,C,A,C,B
201801159582.0,E,D,B,D,C,B,D,C,D,C,A,A,D,C,D,A,J,C,D,C,B,A,A,C,C,B,C,B,B,D,E,C,F,C,A,C,C,C,A
201801159593.0,D,D,C,C,C,C,A,C,D,E,C,A,C,B,A,A,J,D,B,C,D,C,A,B,C,A,C,A,B,A,E,B,B,C,A,C,D,D,B
201801159670.0,D,B,D,A,C,A,B,C,D,H,A,A,A,C,B,C,J,B,A,A,C,C,B,B,D,A,B,A,B,C,E,C,G,D,D,C,B,C,A
201801159671.0,B,B,A,C,C,B,C,C,D,H,A,A,B,B,B,A,K,B,B,B,A,C,B,C,D,B,B,B,B,C,E,C,B,D,A,C,C,D,B
201801159708.0,C,A,C,A,B,B,D,C,D,G,C,B,D,B,D,B,J,B,B,B,B,A,C,D,B,A,A,C,C,A,A,A,B,B,C,C,C,C,A
201801159716.0,C,C,A,C,C,B,A,C,C,G,A,B,C,B,B,B,K,A,B,B,A,C,A,C,C,A,A,B,B,D,E,C,B,D,A,C,C,D,B
201801159728.0,B,A,B,C,B,B,B,C,D,C,A,C,D,C,B,C,B,A,C,B,C,C,A,B,C,B,B,C,C,D,E,C,B,B,E,C,A,C,B
201801160052.0,D,C,D,C,B,A,A,B,D,D,C,A,D,B,A,B,J,D,A,A,B,B,C,D,C,A,A,C,D,D,B,A,A,D,C,C,D,B,B
201801160066.0,D,D,D,A,C,A,C,C,D,H,A,A,C,B,D,A,J,D,A,A,D,D,B,A,D,B,A,B,B,D,E,C,B,C,A,C,A,C,B
201801160141.0,A,C,B,C,B,B,D,C,C,A,C,A,C,A,C,A,H,C,C,B,D,B,A,B,C,B,B,B,B,D,E,B,E,D,B,C,B,B,C
201801160226.0,B,D,A,A,C,B,B,B,D,C,A,B,B,C,D,B,J,B,B,B,A,D,B,C,D,B,B,A,A,B,E,B,B,C,A,C,B,C,B
201801160333.0,A,B,A,B,C,A,D,A,D,C,C,B,D,A,B,A,K,A,D,B,D,C,A,A,D,B,A,B,B,A,E,B,F,D,A,C,D,C,B
201801160415.0,B,D,B,B,C,C,D,C,D,B,A,A,B,B,A,A,J,A,B,C,D,C,A,B,D,A,B,A,B,C,E,C,D,A,C,C,B,D,A
201801160540.0,C,A,C,D,A,B,C,A,D,C,C,B,D,A,D,B,L,C,D,B,B,B,A,C,C,B,A,C,B,C,E,A,B,C,E,C,B,C,A
201801160629.0,D,C,D,D,C,B,B,A,D,F,A,A,D,D,B,C,J,D,A,B,C,D,B,A,D,B,D,A,B,D,E,C,E,A,D,C,B,D,C
201801160638.0,A,D,B,B,D,B,A,C,D,H,A,A,B,D,A,C,H,A,C,B,A,B,B,A,A,A,D,A,D,B,E,D,A,C,A,C,B,C,B
201801160843.0,A,B,B,D,C,B,C,C,D,G,A,A,B,D,C,C,J,A,A,C,C,C,A,A,D,A,C,B,B,D,E,C,B,D,A,C,A,B,B
201801161092.0,C,B,B,A,A,B,B,A,D,C,C,B,C,B,B,B,J,D,B,B,A,B,A,C,C,A,A,C,B,B,B,A,B,C,C,C,C,C,B
201801161178.0,D,B,A,A,C,B,D,C,D,H,A,A,C,D,D,A,J,A,B,B,D,C,B,B,D,B,C,A,A,D,E,C,B,D,D,C,B,C,A
201801161385.0,D,D,D,B,C,B,D,C,D,D,B,A,A,D,B,C,J,D,A,B,C,C,B,B,C,A,D,A,A,B,E,D,G,C,A,C,B,D,A
201801161390.0,D,D,D,A,C,C,D,B,D,D,A,A,C,C,B,C,J,D,A,C,C,D,B,A,B,B,B,A,A,D,E,B,E,A,D,C,A,D,A
201801161433.0,C,C,A,C,D,C,C,A,B,I,C,A,D,C,A,A,J,C,B,B,D,C,A,C,C,A,A,C,C,A,E,B,B,C,A,C,B,A,C
201801161471.0,A,A,B,D,B,A,B,A,C,H,C,B,D,B,B,B,J,A,B,B,B,B,A,C,C,A,A,C,B,D,E,A,G,C,C,C,D,C,C
201801161481.0,A,C,A,C,D,A,B,C,A,E,A,A,D,B,A,C,H,D,C,B,C,A,A,A,A,A,D,A,D,C,E,A,G,D,C,C,A,B,A
201801161524.0,E,D,D,A,C,A,C,B,D,C,A,A,C,D,B,C,J,A,B,A,C,C,B,C,D,B,B,A,A,A,E,C,B,D,D,C,A,C,B
201801161526.0,B,A,B,A,B,B,C,C,D,G,C,A,D,A,D,B,J,D,A,B,B,B,B,D,D,A,A,C,B,A,E,A,F,D,C,C,C,C,B
201801161740.0,E,C,A,C,D,B,A,A,C,E,C,B,C,B,B,B,A,C,C,B,B,B,C,C,D,B,B,B,C,D,C,A,D,C,B,C,C,D,C
201801161790.0,D,D,D,D,C,A,B,B,D,G,A,A,A,C,A,C,K,D,A,A,C,D,B,A,D,A,B,A,B,D,E,D,B,B,A,C,C,B,B
201801161823.0,D,B,D,D,D,A,C,C,D,G,C,A,D,A,B,B,K,B,A,A,D,C,A,A,D,A,A,A,C,D,E,A,E,D,C,C,D,B,C
201801162001.0,A,D,D,A,C,B,B,A,D,H,B,B,B,A,D,A,J,D,A,B,D,C,A,A,B,A,A,A,B,A,E,B,B,C,A,C,C,D,C
201801162019.0,D,D,B,A,C,B,D,C,D,G,A,A,C,B,D,A,J,A,D,B,D,B,A,B,D,A,B,B,B,C,E,A,D,D,D,C,A,C,A
201801162123.0,E,A,A,A,A,C,C,A,D,G,C,B,C,A,A,B,J,A,D,C,B,A,A,C,C,A,A,C,B,A,E,A,B,C,B,C,D,D,C
201801162136.0,C,A,B,B,B,B,D,C,D,H,C,B,D,B,D,B,J,A,D,B,A,B,A,D,C,A,A,C,B,A,E,A,F,C,C,C,C,C,A
201801162197.0,C,A,A,C,B,C,B,A,C,F,C,A,B,A,B,B,J,C,B,B,D,B,A,C,C,A,B,B,B,D,E,B,A,B,C,C,D,C,A
201801162202.0,D,C,D,D,D,B,B,C,D,D,C,B,A,A,C,C,A,C,B,B,C,C,A,A,A,A,A,A,C,B,E,B,D,D,B,D,B,A,B
201801162219.0,D,C,D,A,C,C,C,A,D,H,A,A,B,C,B,C,J,D,A,C,C,C,A,A,D,A,B,A,B,D,E,C,G,A,C,C,C,D,B
201801162255.0,A,C,A,D,A,C,B,A,D,E,C,B,D,A,C,B,J,C,C,C,A,B,C,C,C,A,A,C,C,A,E,A,F,B,C,C,D,A,C
201801162360.0,A,B,B,A,C,B,D,C,D,C,C,B,C,B,D,A,J,A,B,B,A,B,A,B,C,B,A,B,B,A,E,A,F,C,C,C,C,C,A
201801162469.0,A,A,C,B,B,B,D,C,D,H,C,A,B,B,B,C,J,B,B,B,C,C,A,B,D,B,C,A,C,B,E,B,G,D,C,C,B,B,C
201801162654.0,A,A,A,A,B,C,B,C,B,D,C,C,B,A,C,B,H,B,D,C,B,B,A,B,B,A,A,B,C,A,D,B,A,C,D,C,B,B,A
201801162662.0,C,C,C,D,A,C,B,B,C,B,C,B,D,A,A,B,J,C,B,C,B,A,A,D,B,B,A,D,B,D,D,B,G,B,C,C,C,D,B
201801162732.0,B,D,D,D,C,A,B,C,D,B,A,A,A,D,B,C,K,D,B,A,C,D,B,B,D,B,C,A,A,D,E,C,F,D,A,C,A,C,B
201801162743.0,A,D,B,D,C,B,B,A,B,B,A,B,C,B,B,B,J,D,B,B,B,C,A,B,B,A,A,C,B,C,D,B,F,D,C,C,D,C,B
201801162752.0,A,D,B,A,C,B,B,B,D,C,A,A,A,D,B,C,J,A,A,B,C,C,A,A,D,B,D,A,B,D,E,D,A,C,D,C,B,C,B
201801162837.0,D,C,D,C,C,A,C,C,D,E,A,A,D,D,A,A,J,D,D,B,D,C,C,B,B,A,B,B,B,A,E,B,A,A,C,C,C,B,C
201801162841.0,C,C,B,A,A,A,A,C,C,I,C,B,C,B,A,A,J,D,B,A,A,C,A,D,D,A,A,A,D,B,B,A,D,D,C,C,C,B,B
201801162869.0,C,C,A,C,A,B,B,B,D,H,B,B,C,A,C,B,J,C,B,C,B,C,A,B,C,A,A,B,B,A,E,B,G,C,B,C,C,A,B
201801162895.0,D,C,C,B,A,A,C,A,D,E,B,A,A,A,C,A,J,A,A,A,B,D,B,D,D,B,A,D,C,B,B,A,E,A,A,C,D,B,B
201801162903.0,D,D,B,D,C,B,C,C,D,H,C,A,D,C,D,A,J,B,B,B,C,C,A,B,D,B,C,A,B,D,E,C,G,C,A,C,A,C,A
201801162977.0,E,D,C,D,A,B,A,A,D,H,C,C,D,A,B,B,K,C,C,B,A,A,C,D,D,B,A,C,C,B,E,A,B,B,B,C,D,C,B
201801163045.0,C,A,A,D,A,B,C,C,D,H,C,C,D,A,B,B,A,C,C,A,B,A,A,D,A,A,A,C,B,A,E,A,B,B,B,C,C,C,C
201801163137.0,C,B,C,D,A,B,B,A,D,G,C,B,D,A,B,B,H,A,D,B,B,B,A,D,D,A,A,C,C,A,A,A,B,C,C,C,C,D,B
201801163162.0,A,B,D,D,C,A,C,C,D,C,A,A,C,C,D,A,J,B,B,C,D,D,A,B,D,A,C,B,A,A,E,C,B,C,A,C,C,C,C
201801163229.0,A,D,D,C,C,B,B,B,D,H,A,A,B,D,B,C,J,A,A,B,C,D,B,A,D,A,B,A,A,D,E,D,D,C,A,C,B,D,B
201801163237.0,B,A,B,D,B,B,C,B,D,H,A,B,C,A,B,B,J,C,B,B,D,C,A,D,D,B,A,C,B,A,E,C,G,C,C,C,A,B,C
201801163253.0,E,C,A,B,D,B,A,A,C,H,C,C,D,A,B,B,B,C,C,B,B,A,C,D,A,B,B,B,C,D,E,A,F,B,E,C,D,C,B
201801163349.0,E,C,A,C,D,B,A,A,B,I,C,C,D,A,C,B,H,A,D,B,B,A,A,C,C,A,A,C,C,B,E,A,G,B,E,C,C,A,B
201801163442.0,A,D,A,A,B,C,B,B,D,B,B,B,B,D,D,A,B,D,C,C,A,C,A,B,D,A,C,A,A,A,E,D,A,B,C,C,C,C,B
201801163485.0,C,A,A,A,A,B,B,A,C,C,C,B,D,A,B,B,J,C,C,B,B,B,A,D,C,B,A,C,B,D,E,A,F,C,B,C,C,C,B
201801163603.0,A,D,D,D,C,B,C,A,D,H,A,A,B,B,D,C,K,A,B,B,D,D,A,B,D,A,B,A,B,C,E,B,A,A,C,C,A,C,A
201801163678.0,A,D,A,D,B,B,D,B,D,C,A,A,B,C,C,B,J,A,B,B,C,C,B,A,D,B,B,B,B,C,E,B,B,B,C,C,B,C,B
201801163902.0,C,A,B,C,C,B,D,C,D,G,C,B,D,B,B,C,J,A,B,B,D,C,A,B,C,A,A,C,B,D,E,B,B,C,A,C,C,D,A
201801163999.0,A,D,B,A,B,B,D,C,D,F,A,A,B,C,B,C,J,A,B,A,C,C,A,A,D,B,D,A,A,C,E,D,D,B,A,C,B,D,A
201801164102.0,E,C,C,C,A,C,B,A,A,D,C,D,D,A,B,B,A,C,C,C,B,A,A,D,B,B,A,C,D,B,E,A,F,B,E,C,C,D,B
201801164185.0,C,A,B,C,B,B,B,C,A,D,C,A,A,A,A,A,J,D,A,B,A,A,C,A,A,B,A,A,C,D,C,A,G,B,C,C,C,B,B
201801164194.0,D,D,D,D,D,B,B,C,D,D,A,B,D,D,B,C,J,D,B,B,D,B,A,B,C,A,B,A,B,B,E,C,G,B,A,C,B,D,C
201801164218.0,A,B,A,B,B,B,B,A,C,H,C,B,D,A,A,B,J,A,B,B,B,B,A,D,B,B,B,C,B,D,E,C,F,C,C,C,D,C,B
201801164291.0,B,A,A,C,D,B,B,A,D,H,C,A,C,D,B,A,J,D,D,A,C,C,C,A,D,B,B,A,B,C,E,A,A,B,C,C,D,C,B
201801164428.0,A,D,B,B,C,B,D,C,D,B,A,A,D,C,D,A,J,D,A,B,C,C,A,A,D,B,B,A,A,A,E,C,G,A,D,C,A,C,A
201801164477.0,E,A,A,A,A,C,A,A,D,G,C,B,D,A,B,B,K,C,C,C,B,A,C,B,B,A,A,C,D,A,C,A,A,B,C,C,D,D,B
201801164516.0,A,D,B,B,B,B,D,C,C,C,A,A,B,C,D,A,K,A,B,B,D,C,A,C,D,B,B,A,B,D,E,C,F,C,A,D,C,C,C
201801164583.0,A,B,A,A,B,C,B,C,C,C,C,C,C,A,D,B,J,A,C,C,A,B,C,D,B,A,B,B,C,A,E,A,F,B,C,D,C,C,B
201801164594.0,E,C,C,A,D,B,B,C,D,D,B,C,A,B,D,B,H,A,C,B,B,B,C,C,C,A,B,B,B,A,C,A,G,B,D,D,C,C,A
201801164848.0,A,C,B,B,D,B,B,A,B,B,C,A,C,B,D,A,J,B,B,B,A,B,A,C,D,B,A,B,C,B,E,A,B,D,C,D,B,C,B
201801164864.0,E,D,A,B,C,A,C,C,D,C,C,B,D,B,D,C,B,A,C,A,B,C,A,C,C,B,A,B,D,C,A,B,F,B,A,D,D,C,B
201801164943.0,A,B,A,B,B,B,D,B,D,H,A,A,C,B,B,C,K,A,D,B,C,D,A,B,D,B,A,C,B,A,E,B,B,D,C,D,C,C,A
201801164985.0,D,D,D,A,C,A,B,C,D,C,A,A,B,D,A,C,J,A,A,A,D,C,B,A,D,B,D,A,A,B,E,D,G,D,D,D,A,D,B
201801165035.0,E,A,A,D,A,B,B,A,B,H,C,C,D,A,B,B,H,A,C,B,B,A,C,C,A,A,A,C,B,A,E,A,B,B,B,D,D,D,C
201801165054.0,D,D,B,A,C,B,B,B,D,C,A,A,C,C,B,A,J,D,B,B,C,C,B,B,D,A,B,A,A,B,E,B,F,C,A,D,C,C,C
201801165100.0,B,D,B,D,C,B,C,B,D,B,A,A,C,D,D,A,K,A,A,B,D,C,A,B,D,A,B,A,A,C,E,B,A,A,D,D,A,C,A
201801165241.0,E,A,A,D,B,C,B,A,C,H,C,B,D,A,D,B,A,C,C,C,A,A,A,C,B,B,A,C,B,A,E,A,F,B,B,D,B,C,B
201801165331.0,E,C,C,D,B,B,B,A,C,E,C,B,C,A,C,B,A,C,C,B,B,A,A,D,A,B,B,B,C,B,E,A,B,B,C,D,C,B,B
201801165453.0,E,A,B,B,A,B,D,B,D,G,C,A,B,A,C,B,J,D,C,C,A,A,C,D,A,A,A,D,C,D,E,A,G,D,B,D,C,B,C
201801165566.0,E,C,A,D,A,B,A,A,C,I,C,C,C,B,A,B,H,C,C,B,A,A,A,D,B,B,B,C,C,B,C,A,G,B,B,D,C,B,A
201801165599.0,B,D,B,D,C,B,D,A,D,F,C,B,B,C,B,A,K,A,B,B,D,C,B,A,D,B,C,B,B,C,E,C,F,A,A,D,A,C,A
201801165610.0,A,C,D,D,B,B,B,C,D,E,C,B,D,A,C,B,L,C,C,B,D,C,B,C,D,A,B,B,D,B,E,A,G,A,B,D,C,D,B
201801165666.0,E,C,C,B,B,C,D,A,D,G,C,C,D,A,D,B,E,C,C,C,B,A,C,D,B,A,A,D,C,D,E,A,B,B,B,D,C,C,A
201801165867.0,A,D,D,A,D,B,C,A,D,F,A,A,A,C,A,A,J,A,B,B,D,C,A,A,C,B,B,A,B,D,C,C,G,B,C,D,B,D,B
201801165893.0,B,D,A,A,C,C,C,B,D,B,C,A,C,B,B,A,J,A,B,B,A,B,A,B,C,B,B,A,B,D,E,B,G,C,A,D,B,C,C
201801165938.0,A,D,B,A,C,B,D,C,D,H,A,A,B,B,D,A,K,C,D,B,D,C,B,B,D,B,A,B,B,D,E,C,G,A,A,D,B,C,A
201801166064.0,A,A,B,C,B,B,A,B,D,F,C,C,C,B,A,B,H,B,B,B,D,B,A,B,D,A,B,B,B,A,E,B,G,B,C,D,C,D,B
201801166080.0,C,A,A,A,A,C,D,C,D,H,C,B,D,A,D,B,H,A,D,C,A,A,A,D,B,B,A,C,B,A,E,B,B,B,C,D,D,C,A
201801166263.0,D,D,D,B,C,A,C,C,D,C,A,A,A,D,D,C,J,D,A,A,C,D,B,A,D,B,D,A,A,A,E,D,F,B,D,D,A,C,B
201801166335.0,D,D,D,A,C,B,B,B,D,H,A,A,A,B,A,C,J,D,B,B,C,D,B,A,B,B,B,A,B,A,E,D,D,B,A,D,D,D,C
201801166426.0,D,D,D,A,C,A,C,B,D,G,C,A,A,C,D,A,J,B,A,B,C,D,B,B,C,A,C,A,B,B,E,C,D,D,A,D,D,C,A
201801166489.0,E,A,A,A,A,C,C,C,D,C,B,C,B,A,A,B,B,C,C,C,B,A,A,D,C,B,A,C,B,D,E,A,B,B,E,D,C,C,B
201801166524.0,E,B,A,A,A,B,D,A,B,G,C,C,D,A,B,A,J,A,C,B,A,A,C,D,B,A,A,C,C,D,E,A,F,B,B,D,C,D,C
201801166830.0,D,D,B,D,C,B,C,C,D,B,A,A,A,C,D,C,J,A,B,B,C,C,B,A,D,B,B,A,A,D,E,D,A,D,A,D,A,C,B
201801166833.0,B,B,B,D,D,C,C,C,C,D,C,B,C,B,A,A,J,C,D,C,D,C,B,B,C,A,C,A,C,A,E,B,D,C,E,D,B,D,A
201801166856.0,C,B,B,D,C,A,A,A,C,D,A,B,D,A,B,A,F,B,B,A,A,C,A,C,C,A,A,A,C,B,D,C,B,B,A,D,B,D,B
201801166857.0,D,A,B,A,C,B,D,C,D,H,C,A,C,B,B,A,F,D,B,B,D,C,A,B,D,A,B,B,B,B,D,B,F,C,A,D,C,C,A
201801166868.0,D,D,D,D,B,B,C,C,D,H,A,B,B,C,B,A,F,B,B,B,D,B,A,B,C,B,B,A,B,D,E,A,F,C,C,D,C,D,B
201801166877.0,D,C,D,A,C,A,C,A,D,E,C,A,B,A,C,C,J,C,B,A,C,C,C,A,B,B,D,B,D,C,E,B,A,A,D,D,D,A,C
201801166934.0,A,D,B,C,C,B,B,C,C,G,C,A,D,C,B,A,F,D,C,B,D,C,A,A,C,A,B,B,B,B,E,B,B,C,A,D,C,D,B
201801167031.0,A,D,D,D,C,B,C,C,D,D,A,A,B,B,B,B,C,A,A,C,C,C,A,A,C,A,B,A,B,A,E,B,G,D,C,D,B,D,A
201801167037.0,D,B,D,D,C,B,D,C,D,F,A,A,D,C,D,A,J,D,D,B,A,C,B,A,D,B,B,A,B,D,E,C,B,A,D,D,B,D,A
